Regions;Technologies;Typical_days;Hours;F_t
C3;CARGO_FUELCELL_LH2;14;20;0.0
C3;CARGO_FUELCELL_LH2;14;21;0.0
C3;CARGO_FUELCELL_LH2;14;22;0.0
C3;CARGO_FUELCELL_LH2;14;23;0.0
C3;CARGO_FUELCELL_LH2;14;24;0.0
C3;CARGO_FUELCELL_LH2;15;1;0.0
C3;CARGO_FUELCELL_LH2;15;2;0.0
C3;CARGO_FUELCELL_LH2;15;3;0.0
C3;CARGO_FUELCELL_LH2;15;4;0.0
C3;CARGO_FUELCELL_LH2;15;5;0.0
C3;CARGO_FUELCELL_LH2;15;6;0.0
C3;CARGO_FUELCELL_LH2;15;7;0.0
C3;CARGO_FUELCELL_LH2;15;8;0.0
C3;CARGO_FUELCELL_LH2;15;9;0.0
C3;CARGO_FUELCELL_LH2;15;10;0.0
C3;CARGO_FUELCELL_LH2;15;11;0.0
C3;CARGO_FUELCELL_LH2;15;12;0.0
C3;CARGO_FUELCELL_LH2;15;13;0.0
C3;CARGO_FUELCELL_LH2;15;14;0.0
C3;CARGO_FUELCELL_LH2;15;15;0.0
C3;CARGO_FUELCELL_LH2;15;16;0.0
C3;CARGO_FUELCELL_LH2;15;17;0.0
C3;CARGO_FUELCELL_LH2;15;18;0.0
C3;CARGO_FUELCELL_LH2;15;19;0.0
C3;CARGO_FUELCELL_LH2;15;20;0.0
C3;CARGO_FUELCELL_LH2;15;21;0.0
C3;CARGO_FUELCELL_LH2;15;22;0.0
C3;CARGO_FUELCELL_LH2;15;23;0.0
C3;CARGO_FUELCELL_LH2;15;24;0.0
C3;CARGO_FUELCELL_LH2;16;1;0.0
C3;CARGO_FUELCELL_LH2;16;2;0.0
C3;CARGO_FUELCELL_LH2;16;3;0.0
C3;CARGO_FUELCELL_LH2;16;4;0.0
C3;CARGO_FUELCELL_LH2;16;5;0.0
C3;CARGO_FUELCELL_LH2;16;6;0.0
C3;CARGO_FUELCELL_LH2;16;7;0.0
C3;CARGO_FUELCELL_LH2;16;8;0.0
C3;CARGO_FUELCELL_LH2;16;9;0.0
C3;CARGO_FUELCELL_LH2;16;10;0.0
C3;CARGO_FUELCELL_LH2;16;11;0.0
C3;CARGO_FUELCELL_LH2;16;12;0.0
C3;CARGO_FUELCELL_LH2;16;13;0.0
C3;CARGO_FUELCELL_LH2;16;14;0.0
C3;CARGO_FUELCELL_LH2;16;15;0.0
C3;CARGO_FUELCELL_LH2;16;16;0.0
C3;CARGO_FUELCELL_LH2;16;17;0.0
C3;CARGO_FUELCELL_LH2;16;18;0.0
C3;CARGO_FUELCELL_LH2;16;19;0.0
C3;CARGO_FUELCELL_LH2;16;20;0.0
C3;CARGO_FUELCELL_LH2;16;21;0.0
C3;CARGO_FUELCELL_LH2;16;22;0.0
C3;CARGO_FUELCELL_LH2;16;23;0.0
C3;CARGO_FUELCELL_LH2;16;24;0.0
C3;CARGO_LFO;1;1;0.0
C3;CARGO_LFO;1;2;0.0
C3;CARGO_LFO;1;3;0.0
C3;CARGO_LFO;1;4;0.0
C3;CARGO_LFO;1;5;0.0
C3;CARGO_LFO;1;6;0.0
C3;CARGO_LFO;1;7;0.0
C3;CARGO_LFO;1;8;0.0
C3;CARGO_LFO;1;9;0.0
C3;CARGO_LFO;1;10;0.0
C3;CARGO_LFO;1;11;0.0
C3;CARGO_LFO;1;12;0.0
C3;CARGO_LFO;1;13;0.0
C3;CARGO_LFO;1;14;0.0
C3;CARGO_LFO;1;15;0.0
C3;CARGO_LFO;1;16;0.0
C3;CARGO_LFO;1;17;0.0
C3;CARGO_LFO;1;18;0.0
C3;CARGO_LFO;1;19;0.0
C3;CARGO_LFO;1;20;0.0
C3;CARGO_LFO;1;21;0.0
C3;CARGO_LFO;1;22;0.0
C3;CARGO_LFO;1;23;0.0
C3;CARGO_LFO;1;24;0.0
C3;CARGO_LFO;2;1;0.0
C3;CARGO_LFO;2;2;0.0
C3;CARGO_LFO;2;3;0.0
C3;CARGO_LFO;2;4;0.0
C3;CARGO_LFO;2;5;0.0
C3;CARGO_LFO;2;6;0.0
C3;CARGO_LFO;2;7;0.0
C3;CARGO_LFO;2;8;0.0
C3;CARGO_LFO;2;9;0.0
C3;CARGO_LFO;2;10;0.0
C3;CARGO_LFO;2;11;0.0
C3;CARGO_LFO;2;12;0.0
C3;CARGO_LFO;2;13;0.0
C3;CARGO_LFO;2;14;0.0
C3;CARGO_LFO;2;15;0.0
C3;CARGO_LFO;2;16;0.0
C3;CARGO_LFO;2;17;0.0
C3;CARGO_LFO;2;18;0.0
C3;CARGO_LFO;2;19;0.0
C3;CARGO_LFO;2;20;0.0
C3;CARGO_LFO;2;21;0.0
C3;CARGO_LFO;2;22;0.0
C3;CARGO_LFO;2;23;0.0
C3;CARGO_LFO;2;24;0.0
C3;CARGO_LFO;3;1;0.0
C3;CARGO_LFO;3;2;0.0
C3;CARGO_LFO;3;3;0.0
C3;CARGO_LFO;3;4;0.0
C3;CARGO_LFO;3;5;0.0
C3;CARGO_LFO;3;6;0.0
C3;CARGO_LFO;3;7;0.0
C3;CARGO_LFO;3;8;0.0
C3;CARGO_LFO;3;9;0.0
C3;CARGO_LFO;3;10;0.0
C3;CARGO_LFO;3;11;0.0
C3;CARGO_LFO;3;12;0.0
C3;CARGO_LFO;3;13;0.0
C3;CARGO_LFO;3;14;0.0
C3;CARGO_LFO;3;15;0.0
C3;CARGO_LFO;3;16;0.0
C3;CARGO_LFO;3;17;0.0
C3;CARGO_LFO;3;18;0.0
C3;CARGO_LFO;3;19;0.0
C3;CARGO_LFO;3;20;0.0
C3;CARGO_LFO;3;21;0.0
C3;CARGO_LFO;3;22;0.0
C3;CARGO_LFO;3;23;0.0
C3;CARGO_LFO;3;24;0.0
C3;CARGO_LFO;4;1;0.0
C3;CARGO_LFO;4;2;0.0
C3;CARGO_LFO;4;3;0.0
C3;CARGO_LFO;4;4;0.0
C3;CARGO_LFO;4;5;0.0
C3;CARGO_LFO;4;6;0.0
C3;CARGO_LFO;4;7;0.0
C3;CARGO_LFO;4;8;0.0
C3;CARGO_LFO;4;9;0.0
C3;CARGO_LFO;4;10;0.0
C3;CARGO_LFO;4;11;0.0
C3;CARGO_LFO;4;12;0.0
C3;CARGO_LFO;4;13;0.0
C3;CARGO_LFO;4;14;0.0
C3;CARGO_LFO;4;15;0.0
C3;CARGO_LFO;4;16;0.0
C3;CARGO_LFO;4;17;0.0
C3;CARGO_LFO;4;18;0.0
C3;CARGO_LFO;4;19;0.0
C3;CARGO_LFO;4;20;0.0
C3;CARGO_LFO;4;21;0.0
C3;CARGO_LFO;4;22;0.0
C3;CARGO_LFO;4;23;0.0
C3;CARGO_LFO;4;24;0.0
C3;CARGO_LFO;5;1;0.0
C3;CARGO_LFO;5;2;0.0
C3;CARGO_LFO;5;3;0.0
C3;CARGO_LFO;5;4;0.0
C3;CARGO_LFO;5;5;0.0
C3;CARGO_LFO;5;6;0.0
C3;CARGO_LFO;5;7;0.0
C3;CARGO_LFO;5;8;0.0
C3;CARGO_LFO;5;9;0.0
C3;CARGO_LFO;5;10;0.0
C3;CARGO_LFO;5;11;0.0
C3;CARGO_LFO;5;12;0.0
C3;CARGO_LFO;5;13;0.0
C3;CARGO_LFO;5;14;0.0
C3;CARGO_LFO;5;15;0.0
C3;CARGO_LFO;5;16;0.0
C3;CARGO_LFO;5;17;0.0
C3;CARGO_LFO;5;18;0.0
C3;CARGO_LFO;5;19;0.0
C3;CARGO_LFO;5;20;0.0
C3;CARGO_LFO;5;21;0.0
C3;CARGO_LFO;5;22;0.0
C3;CARGO_LFO;5;23;0.0
C3;CARGO_LFO;5;24;0.0
C3;CARGO_LFO;6;1;0.0
C3;CARGO_LFO;6;2;0.0
C3;CARGO_LFO;6;3;0.0
C3;CARGO_LFO;6;4;0.0
C3;CARGO_LFO;6;5;0.0
C3;CARGO_LFO;6;6;0.0
C3;CARGO_LFO;6;7;0.0
C3;CARGO_LFO;6;8;0.0
C3;CARGO_LFO;6;9;0.0
C3;CARGO_LFO;6;10;0.0
C3;CARGO_LFO;6;11;0.0
C3;CARGO_LFO;6;12;0.0
C3;CARGO_LFO;6;13;0.0
C3;CARGO_LFO;6;14;0.0
C3;CARGO_LFO;6;15;0.0
C3;CARGO_LFO;6;16;0.0
C3;CARGO_LFO;6;17;0.0
C3;CARGO_LFO;6;18;0.0
C3;CARGO_LFO;6;19;0.0
C3;CARGO_LFO;6;20;0.0
C3;CARGO_LFO;6;21;0.0
C3;CARGO_LFO;6;22;0.0
C3;CARGO_LFO;6;23;0.0
C3;CARGO_LFO;6;24;0.0
C3;CARGO_LFO;7;1;0.0
C3;CARGO_LFO;7;2;0.0
C3;CARGO_LFO;7;3;0.0
C3;CARGO_LFO;7;4;0.0
C3;CARGO_LFO;7;5;0.0
C3;CARGO_LFO;7;6;0.0
C3;CARGO_LFO;7;7;0.0
C3;CARGO_LFO;7;8;0.0
C3;CARGO_LFO;7;9;0.0
C3;CARGO_LFO;7;10;0.0
C3;CARGO_LFO;7;11;0.0
C3;CARGO_LFO;7;12;0.0
C3;CARGO_LFO;7;13;0.0
C3;CARGO_LFO;7;14;0.0
C3;CARGO_LFO;7;15;0.0
C3;CARGO_LFO;7;16;0.0
C3;CARGO_LFO;7;17;0.0
C3;CARGO_LFO;7;18;0.0
C3;CARGO_LFO;7;19;0.0
C3;CARGO_LFO;7;20;0.0
C3;CARGO_LFO;7;21;0.0
C3;CARGO_LFO;7;22;0.0
C3;CARGO_LFO;7;23;0.0
C3;CARGO_LFO;7;24;0.0
C3;CARGO_LFO;8;1;0.0
C3;CARGO_LFO;8;2;0.0
C3;CARGO_LFO;8;3;0.0
C3;CARGO_LFO;8;4;0.0
C3;CARGO_LFO;8;5;0.0
C3;CARGO_LFO;8;6;0.0
C3;CARGO_LFO;8;7;0.0
C3;CARGO_LFO;8;8;0.0
C3;CARGO_LFO;8;9;0.0
C3;CARGO_LFO;8;10;0.0
C3;CARGO_LFO;8;11;0.0
C3;CARGO_LFO;8;12;0.0
C3;CARGO_LFO;8;13;0.0
C3;CARGO_LFO;8;14;0.0
C3;CARGO_LFO;8;15;0.0
C3;CARGO_LFO;8;16;0.0
C3;CARGO_LFO;8;17;0.0
C3;CARGO_LFO;8;18;0.0
C3;CARGO_LFO;8;19;0.0
C3;CARGO_LFO;8;20;0.0
C3;CARGO_LFO;8;21;0.0
C3;CARGO_LFO;8;22;0.0
C3;CARGO_LFO;8;23;0.0
C3;CARGO_LFO;8;24;0.0
C3;CARGO_LFO;9;1;0.0
C3;CARGO_LFO;9;2;0.0
C3;CARGO_LFO;9;3;0.0
C3;CARGO_LFO;9;4;0.0
C3;CARGO_LFO;9;5;0.0
C3;CARGO_LFO;9;6;0.0
C3;CARGO_LFO;9;7;0.0
C3;CARGO_LFO;9;8;0.0
C3;CARGO_LFO;9;9;0.0
C3;CARGO_LFO;9;10;0.0
C3;CARGO_LFO;9;11;0.0
C3;CARGO_LFO;9;12;0.0
C3;CARGO_LFO;9;13;0.0
C3;CARGO_LFO;9;14;0.0
C3;CARGO_LFO;9;15;0.0
C3;CARGO_LFO;9;16;0.0
C3;CARGO_LFO;9;17;0.0
C3;CARGO_LFO;9;18;0.0
C3;CARGO_LFO;9;19;0.0
C3;CARGO_LFO;9;20;0.0
C3;CARGO_LFO;9;21;0.0
C3;CARGO_LFO;9;22;0.0
C3;CARGO_LFO;9;23;0.0
C3;CARGO_LFO;9;24;0.0
C3;CARGO_LFO;10;1;0.0
C3;CARGO_LFO;10;2;0.0
C3;CARGO_LFO;10;3;0.0
C3;CARGO_LFO;10;4;0.0
C3;CARGO_LFO;10;5;0.0
C3;CARGO_LFO;10;6;0.0
C3;CARGO_LFO;10;7;0.0
C3;CARGO_LFO;10;8;0.0
C3;CARGO_LFO;10;9;0.0
C3;CARGO_LFO;10;10;0.0
C3;CARGO_LFO;10;11;0.0
C3;CARGO_LFO;10;12;0.0
C3;CARGO_LFO;10;13;0.0
C3;CARGO_LFO;10;14;0.0
C3;CARGO_LFO;10;15;0.0
C3;CARGO_LFO;10;16;0.0
C3;CARGO_LFO;10;17;0.0
C3;CARGO_LFO;10;18;0.0
C3;CARGO_LFO;10;19;0.0
C3;CARGO_LFO;10;20;0.0
C3;CARGO_LFO;10;21;0.0
C3;CARGO_LFO;10;22;0.0
C3;CARGO_LFO;10;23;0.0
C3;CARGO_LFO;10;24;0.0
C3;CARGO_LFO;11;1;0.0
C3;CARGO_LFO;11;2;0.0
C3;CARGO_LFO;11;3;0.0
C3;CARGO_LFO;11;4;0.0
C3;CARGO_LFO;11;5;0.0
C3;CARGO_LFO;11;6;0.0
C3;CARGO_LFO;11;7;0.0
C3;CARGO_LFO;11;8;0.0
C3;CARGO_LFO;11;9;0.0
C3;CARGO_LFO;11;10;0.0
C3;CARGO_LFO;11;11;0.0
C3;CARGO_LFO;11;12;0.0
C3;CARGO_LFO;11;13;0.0
C3;CARGO_LFO;11;14;0.0
C3;CARGO_LFO;11;15;0.0
C3;CARGO_LFO;11;16;0.0
C3;CARGO_LFO;11;17;0.0
C3;CARGO_LFO;11;18;0.0
C3;CARGO_LFO;11;19;0.0
C3;CARGO_LFO;11;20;0.0
C3;CARGO_LFO;11;21;0.0
C3;CARGO_LFO;11;22;0.0
C3;CARGO_LFO;11;23;0.0
C3;CARGO_LFO;11;24;0.0
C3;CARGO_LFO;12;1;0.0
C3;CARGO_LFO;12;2;0.0
C3;CARGO_LFO;12;3;0.0
C3;CARGO_LFO;12;4;0.0
C3;CARGO_LFO;12;5;0.0
C3;CARGO_LFO;12;6;0.0
C3;CARGO_LFO;12;7;0.0
C3;CARGO_LFO;12;8;0.0
C3;CARGO_LFO;12;9;0.0
C3;CARGO_LFO;12;10;0.0
C3;CARGO_LFO;12;11;0.0
C3;CARGO_LFO;12;12;0.0
C3;CARGO_LFO;12;13;0.0
C3;CARGO_LFO;12;14;0.0
C3;CARGO_LFO;12;15;0.0
C3;CARGO_LFO;12;16;0.0
C3;CARGO_LFO;12;17;0.0
C3;CARGO_LFO;12;18;0.0
C3;CARGO_LFO;12;19;0.0
C3;CARGO_LFO;12;20;0.0
C3;CARGO_LFO;12;21;0.0
C3;CARGO_LFO;12;22;0.0
C3;CARGO_LFO;12;23;0.0
C3;CARGO_LFO;12;24;0.0
C3;CARGO_LFO;13;1;0.0
C3;CARGO_LFO;13;2;0.0
C3;CARGO_LFO;13;3;0.0
C3;CARGO_LFO;13;4;0.0
C3;CARGO_LFO;13;5;0.0
C3;CARGO_LFO;13;6;0.0
C3;CARGO_LFO;13;7;0.0
C3;CARGO_LFO;13;8;0.0
C3;CARGO_LFO;13;9;0.0
C3;CARGO_LFO;13;10;0.0
C3;CARGO_LFO;13;11;0.0
C3;CARGO_LFO;13;12;0.0
C3;CARGO_LFO;13;13;0.0
C3;CARGO_LFO;13;14;0.0
C3;CARGO_LFO;13;15;0.0
C3;CARGO_LFO;13;16;0.0
C3;CARGO_LFO;13;17;0.0
C3;CARGO_LFO;13;18;0.0
C3;CARGO_LFO;13;19;0.0
C3;CARGO_LFO;13;20;0.0
C3;CARGO_LFO;13;21;0.0
C3;CARGO_LFO;13;22;0.0
C3;CARGO_LFO;13;23;0.0
C3;CARGO_LFO;13;24;0.0
C3;CARGO_LFO;14;1;0.0
C3;CARGO_LFO;14;2;0.0
C3;CARGO_LFO;14;3;0.0
C3;CARGO_LFO;14;4;0.0
C3;CARGO_LFO;14;5;0.0
C3;CARGO_LFO;14;6;0.0
C3;CARGO_LFO;14;7;0.0
C3;CARGO_LFO;14;8;0.0
C3;CARGO_LFO;14;9;0.0
C3;CARGO_LFO;14;10;0.0
C3;CARGO_LFO;14;11;0.0
C3;CARGO_LFO;14;12;0.0
C3;CARGO_LFO;14;13;0.0
C3;CARGO_LFO;14;14;0.0
C3;CARGO_LFO;14;15;0.0
C3;CARGO_LFO;14;16;0.0
C3;CARGO_LFO;14;17;0.0
C3;CARGO_LFO;14;18;0.0
C3;CARGO_LFO;14;19;0.0
C3;CARGO_LFO;14;20;0.0
C3;CARGO_LFO;14;21;0.0
C3;CARGO_LFO;14;22;0.0
C3;CARGO_LFO;14;23;0.0
C3;CARGO_LFO;14;24;0.0
C3;CARGO_LFO;15;1;0.0
C3;CARGO_LFO;15;2;0.0
C3;CARGO_LFO;15;3;0.0
C3;CARGO_LFO;15;4;0.0
C3;CARGO_LFO;15;5;0.0
C3;CARGO_LFO;15;6;0.0
C3;CARGO_LFO;15;7;0.0
C3;CARGO_LFO;15;8;0.0
C3;CARGO_LFO;15;9;0.0
C3;CARGO_LFO;15;10;0.0
C3;CARGO_LFO;15;11;0.0
C3;CARGO_LFO;15;12;0.0
C3;CARGO_LFO;15;13;0.0
C3;CARGO_LFO;15;14;0.0
C3;CARGO_LFO;15;15;0.0
C3;CARGO_LFO;15;16;0.0
C3;CARGO_LFO;15;17;0.0
C3;CARGO_LFO;15;18;0.0
C3;CARGO_LFO;15;19;0.0
C3;CARGO_LFO;15;20;0.0
C3;CARGO_LFO;15;21;0.0
C3;CARGO_LFO;15;22;0.0
C3;CARGO_LFO;15;23;0.0
C3;CARGO_LFO;15;24;0.0
C3;CARGO_LFO;16;1;0.0
C3;CARGO_LFO;16;2;0.0
C3;CARGO_LFO;16;3;0.0
C3;CARGO_LFO;16;4;0.0
C3;CARGO_LFO;16;5;0.0
C3;CARGO_LFO;16;6;0.0
C3;CARGO_LFO;16;7;0.0
C3;CARGO_LFO;16;8;0.0
C3;CARGO_LFO;16;9;0.0
C3;CARGO_LFO;16;10;0.0
C3;CARGO_LFO;16;11;0.0
C3;CARGO_LFO;16;12;0.0
C3;CARGO_LFO;16;13;0.0
C3;CARGO_LFO;16;14;0.0
C3;CARGO_LFO;16;15;0.0
C3;CARGO_LFO;16;16;0.0
C3;CARGO_LFO;16;17;0.0
C3;CARGO_LFO;16;18;0.0
C3;CARGO_LFO;16;19;0.0
C3;CARGO_LFO;16;20;0.0
C3;CARGO_LFO;16;21;0.0
C3;CARGO_LFO;16;22;0.0
C3;CARGO_LFO;16;23;0.0
C3;CARGO_LFO;16;24;0.0
C3;CARGO_LNG;1;1;0.0
C3;CARGO_LNG;1;2;0.0
C3;CARGO_LNG;1;3;0.0
C3;CARGO_LNG;1;4;0.0
C3;CARGO_LNG;1;5;0.0
C3;CARGO_LNG;1;6;0.0
C3;CARGO_LNG;1;7;0.0
C3;CARGO_LNG;1;8;0.0
C3;CARGO_LNG;1;9;0.0
C3;CARGO_LNG;1;10;0.0
C3;CARGO_LNG;1;11;0.0
C3;CARGO_LNG;1;12;0.0
C3;CARGO_LNG;1;13;0.0
C3;CARGO_LNG;1;14;0.0
C3;CARGO_LNG;1;15;0.0
C3;CARGO_LNG;1;16;0.0
C3;CARGO_LNG;1;17;0.0
C3;CARGO_LNG;1;18;0.0
C3;CARGO_LNG;1;19;0.0
C3;CARGO_LNG;1;20;0.0
C3;CARGO_LNG;1;21;0.0
C3;CARGO_LNG;1;22;0.0
C3;CARGO_LNG;1;23;0.0
C3;CARGO_LNG;1;24;0.0
C3;CARGO_LNG;2;1;0.0
C3;CARGO_LNG;2;2;0.0
C3;CARGO_LNG;2;3;0.0
C3;CARGO_LNG;2;4;0.0
C3;CARGO_LNG;2;5;0.0
C3;CARGO_LNG;2;6;0.0
C3;CARGO_LNG;2;7;0.0
C3;CARGO_LNG;2;8;0.0
C3;CARGO_LNG;2;9;0.0
C3;CARGO_LNG;2;10;0.0
C3;CARGO_LNG;2;11;0.0
C3;CARGO_LNG;2;12;0.0
C3;CARGO_LNG;2;13;0.0
C3;CARGO_LNG;2;14;0.0
C3;CARGO_LNG;2;15;0.0
C3;CARGO_LNG;2;16;0.0
C3;CARGO_LNG;2;17;0.0
C3;CARGO_LNG;2;18;0.0
C3;CARGO_LNG;2;19;0.0
C3;CARGO_LNG;2;20;0.0
C3;CARGO_LNG;2;21;0.0
C3;CARGO_LNG;2;22;0.0
C3;CARGO_LNG;2;23;0.0
C3;CARGO_LNG;2;24;0.0
C3;CARGO_LNG;3;1;0.0
C3;CARGO_LNG;3;2;0.0
C3;CARGO_LNG;3;3;0.0
C3;CARGO_LNG;3;4;0.0
C3;CARGO_LNG;3;5;0.0
C3;CARGO_LNG;3;6;0.0
C3;CARGO_LNG;3;7;0.0
C3;CARGO_LNG;3;8;0.0
C3;CARGO_LNG;3;9;0.0
C3;CARGO_LNG;3;10;0.0
C3;CARGO_LNG;3;11;0.0
C3;CARGO_LNG;3;12;0.0
C3;CARGO_LNG;3;13;0.0
C3;CARGO_LNG;3;14;0.0
C3;CARGO_LNG;3;15;0.0
C3;CARGO_LNG;3;16;0.0
C3;CARGO_LNG;3;17;0.0
C3;CARGO_LNG;3;18;0.0
C3;CARGO_LNG;3;19;0.0
C3;CARGO_LNG;3;20;0.0
C3;CARGO_LNG;3;21;0.0
C3;CARGO_LNG;3;22;0.0
C3;CARGO_LNG;3;23;0.0
C3;CARGO_LNG;3;24;0.0
C3;CARGO_LNG;4;1;0.0
C3;CARGO_LNG;4;2;0.0
C3;CARGO_LNG;4;3;0.0
C3;CARGO_LNG;4;4;0.0
C3;CARGO_LNG;4;5;0.0
C3;CARGO_LNG;4;6;0.0
C3;CARGO_LNG;4;7;0.0
C3;CARGO_LNG;4;8;0.0
C3;CARGO_LNG;4;9;0.0
C3;CARGO_LNG;4;10;0.0
C3;CARGO_LNG;4;11;0.0
C3;CARGO_LNG;4;12;0.0
C3;CARGO_LNG;4;13;0.0
C3;CARGO_LNG;4;14;0.0
C3;CARGO_LNG;4;15;0.0
C3;CARGO_LNG;4;16;0.0
C3;CARGO_LNG;4;17;0.0
C3;CARGO_LNG;4;18;0.0
C3;CARGO_LNG;4;19;0.0
C3;CARGO_LNG;4;20;0.0
C3;CARGO_LNG;4;21;0.0
C3;CARGO_LNG;4;22;0.0
C3;CARGO_LNG;4;23;0.0
C3;CARGO_LNG;4;24;0.0
C3;CARGO_LNG;5;1;0.0
C3;CARGO_LNG;5;2;0.0
C3;CARGO_LNG;5;3;0.0
C3;CARGO_LNG;5;4;0.0
C3;CARGO_LNG;5;5;0.0
C3;CARGO_LNG;5;6;0.0
C3;CARGO_LNG;5;7;0.0
C3;CARGO_LNG;5;8;0.0
C3;CARGO_LNG;5;9;0.0
C3;CARGO_LNG;5;10;0.0
C3;CARGO_LNG;5;11;0.0
C3;CARGO_LNG;5;12;0.0
C3;CARGO_LNG;5;13;0.0
C3;CARGO_LNG;5;14;0.0
C3;CARGO_LNG;5;15;0.0
C3;CARGO_LNG;5;16;0.0
C3;CARGO_LNG;5;17;0.0
C3;CARGO_LNG;5;18;0.0
C3;CARGO_LNG;5;19;0.0
C3;CARGO_LNG;5;20;0.0
C3;CARGO_LNG;5;21;0.0
C3;CARGO_LNG;5;22;0.0
C3;CARGO_LNG;5;23;0.0
C3;CARGO_LNG;5;24;0.0
C3;CARGO_LNG;6;1;0.0
C3;CARGO_LNG;6;2;0.0
C3;CARGO_LNG;6;3;0.0
C3;CARGO_LNG;6;4;0.0
C3;CARGO_LNG;6;5;0.0
C3;CARGO_LNG;6;6;0.0
C3;CARGO_LNG;6;7;0.0
C3;CARGO_LNG;6;8;0.0
C3;CARGO_LNG;6;9;0.0
C3;CARGO_LNG;6;10;0.0
C3;CARGO_LNG;6;11;0.0
C3;CARGO_LNG;6;12;0.0
C3;CARGO_LNG;6;13;0.0
C3;CARGO_LNG;6;14;0.0
C3;CARGO_LNG;6;15;0.0
C3;CARGO_LNG;6;16;0.0
C3;CARGO_LNG;6;17;0.0
C3;CARGO_LNG;6;18;0.0
C3;CARGO_LNG;6;19;0.0
C3;CARGO_LNG;6;20;0.0
C3;CARGO_LNG;6;21;0.0
C3;CARGO_LNG;6;22;0.0
C3;CARGO_LNG;6;23;0.0
C3;CARGO_LNG;6;24;0.0
C3;CARGO_LNG;7;1;0.0
C3;CARGO_LNG;7;2;0.0
C3;CARGO_LNG;7;3;0.0
C3;CARGO_LNG;7;4;0.0
C3;CARGO_LNG;7;5;0.0
C3;CARGO_LNG;7;6;0.0
C3;CARGO_LNG;7;7;0.0
C3;CARGO_LNG;7;8;0.0
C3;CARGO_LNG;7;9;0.0
C3;CARGO_LNG;7;10;0.0
C3;CARGO_LNG;7;11;0.0
C3;CARGO_LNG;7;12;0.0
C3;CARGO_LNG;7;13;0.0
C3;CARGO_LNG;7;14;0.0
C3;CARGO_LNG;7;15;0.0
C3;CARGO_LNG;7;16;0.0
C3;CARGO_LNG;7;17;0.0
C3;CARGO_LNG;7;18;0.0
C3;CARGO_LNG;7;19;0.0
C3;CARGO_LNG;7;20;0.0
C3;CARGO_LNG;7;21;0.0
C3;CARGO_LNG;7;22;0.0
C3;CARGO_LNG;7;23;0.0
C3;CARGO_LNG;7;24;0.0
C3;CARGO_LNG;8;1;0.0
C3;CARGO_LNG;8;2;0.0
C3;CARGO_LNG;8;3;0.0
C3;CARGO_LNG;8;4;0.0
C3;CARGO_LNG;8;5;0.0
C3;CARGO_LNG;8;6;0.0
C3;CARGO_LNG;8;7;0.0
C3;CARGO_LNG;8;8;0.0
C3;CARGO_LNG;8;9;0.0
C3;CARGO_LNG;8;10;0.0
C3;CARGO_LNG;8;11;0.0
C3;CARGO_LNG;8;12;0.0
C3;CARGO_LNG;8;13;0.0
C3;CARGO_LNG;8;14;0.0
C3;CARGO_LNG;8;15;0.0
C3;CARGO_LNG;8;16;0.0
C3;CARGO_LNG;8;17;0.0
C3;CARGO_LNG;8;18;0.0
C3;CARGO_LNG;8;19;0.0
C3;CARGO_LNG;8;20;0.0
C3;CARGO_LNG;8;21;0.0
C3;CARGO_LNG;8;22;0.0
C3;CARGO_LNG;8;23;0.0
C3;CARGO_LNG;8;24;0.0
C3;CARGO_LNG;9;1;0.0
C3;CARGO_LNG;9;2;0.0
C3;CARGO_LNG;9;3;0.0
C3;CARGO_LNG;9;4;0.0
C3;CARGO_LNG;9;5;0.0
C3;CARGO_LNG;9;6;0.0
C3;CARGO_LNG;9;7;0.0
C3;CARGO_LNG;9;8;0.0
C3;CARGO_LNG;9;9;0.0
C3;CARGO_LNG;9;10;0.0
C3;CARGO_LNG;9;11;0.0
C3;CARGO_LNG;9;12;0.0
C3;CARGO_LNG;9;13;0.0
C3;CARGO_LNG;9;14;0.0
C3;CARGO_LNG;9;15;0.0
C3;CARGO_LNG;9;16;0.0
C3;CARGO_LNG;9;17;0.0
C3;CARGO_LNG;9;18;0.0
C3;CARGO_LNG;9;19;0.0
C3;CARGO_LNG;9;20;0.0
C3;CARGO_LNG;9;21;0.0
C3;CARGO_LNG;9;22;0.0
C3;CARGO_LNG;9;23;0.0
C3;CARGO_LNG;9;24;0.0
C3;CARGO_LNG;10;1;0.0
C3;CARGO_LNG;10;2;0.0
C3;CARGO_LNG;10;3;0.0
C3;CARGO_LNG;10;4;0.0
C3;CARGO_LNG;10;5;0.0
C3;CARGO_LNG;10;6;0.0
C3;CARGO_LNG;10;7;0.0
C3;CARGO_LNG;10;8;0.0
C3;CARGO_LNG;10;9;0.0
C3;CARGO_LNG;10;10;0.0
C3;CARGO_LNG;10;11;0.0
C3;CARGO_LNG;10;12;0.0
C3;CARGO_LNG;10;13;0.0
C3;CARGO_LNG;10;14;0.0
C3;CARGO_LNG;10;15;0.0
C3;CARGO_LNG;10;16;0.0
C3;CARGO_LNG;10;17;0.0
C3;CARGO_LNG;10;18;0.0
C3;CARGO_LNG;10;19;0.0
C3;CARGO_LNG;10;20;0.0
C3;CARGO_LNG;10;21;0.0
C3;CARGO_LNG;10;22;0.0
C3;CARGO_LNG;10;23;0.0
C3;CARGO_LNG;10;24;0.0
C3;CARGO_LNG;11;1;0.0
C3;CARGO_LNG;11;2;0.0
C3;CARGO_LNG;11;3;0.0
