param : 	c_inv	c_maint	gwp_constr	lifetime	c_p	fmin_perc	fmax_perc	f_min	f_max := 
SIN	PICKUP_TRUCK_FG_PUBLIC	543.3648433	32.6018906	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	SUV_FG_PUBLIC	478.6379968	28.71827981	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	MOTORCYCLE_FG_PUBLIC	43.78260167	2.6269561	0.0	10	0.01989583	0.0	0.0	0.0	0.0
SIN	CAR_GASOLINE_PRIVATE	301.4908378	18.08945027	0.0	10	0.1343125	0.13735846	0.490565929	0.0	Infinity
SIN	BUS_GASOLINE_PRIVATE	209.8512498	10.49256249	0.0	15	0.48372222	0.0	0.0	0.0	0.0
SIN	PICKUP_TRUCK_GASOLINE_PRIVATE	529.7381388	31.78428833	0.0	10	0.1343125	0.009740391	0.034787112	0.0	Infinity
SIN	SUV_GASOLINE_PRIVATE	465.0112923	27.90067754	0.0	10	0.1343125	0.040525796	0.144734987	0.0	Infinity
SIN	MOTORCYCLE_GASOLINE_PRIVATE	26.61295396	1.59677724	0.0	10	0.01989583	0.037927048	0.135453743	0.0	Infinity
SIN	CAR_GASOLINE_PUBLIC	301.4908378	18.08945027	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	BUS_GASOLINE_PUBLIC	209.8512498	10.49256249	0.0	15	0.48372222	0.201667267	0.720240238	0.0	Infinity
SIN	PICKUP_TRUCK_GASOLINE_PUBLIC	529.7381388	31.78428833	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	SUV_GASOLINE_PUBLIC	465.0112923	27.90067754	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	MOTORCYCLE_GASOLINE_PUBLIC	26.61295396	1.59677724	0.0	10	0.01989583	0.0	0.0	0.0	0.0
SIN	CAR_DIESEL_PRIVATE	301.4908378	18.08945027	0.0	10	0.1343125	0.006898032	0.024635827	0.0	Infinity
SIN	BUS_DIESEL_PRIVATE	209.8512498	10.49256249	0.0	15	0.48372222	0.0	0.0	0.0	0.0
SIN	PICKUP_TRUCK_DIESEL_PRIVATE	529.7381388	31.78428833	0.0	10	0.1343125	0.003850456	0.013751629	0.0	Infinity
SIN	SUV_DIESEL_PRIVATE	465.0112923	27.90067754	0.0	10	0.1343125	0.001933299	0.006904641	0.0	Infinity
SIN	MOTORCYCLE_DIESEL_PRIVATE	26.61295396	1.59677724	0.0	10	0.01989583	0.0	0.0	0.0	0.0
SIN	CAR_DIESEL_PUBLIC	301.4908378	18.08945027	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	BUS_DIESEL_PUBLIC	209.8512498	10.49256249	0.0	15	0.48372222	0.060382276	0.215650984	0.0	Infinity
SIN	PICKUP_TRUCK_DIESEL_PUBLIC	529.7381388	31.78428833	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	SUV_DIESEL_PUBLIC	465.0112923	27.90067754	0.0	10	0.1343125	0.0	0.0	0.0	0.0
SIN	MOTORCYCLE_DIESEL_PUBLIC	26.61295396	1.59677724	0.0	10	0.01989583	0.0	0.0	0.0	0.0
SIN	TRUCK_FG	250.4310952	12.52155476	0.0	15	0.01805556	0.005540582	0.019787793	0.0	Infinity
SIN	VAN_FG	532.9439084	31.9766345	0.0	10	0.0203125	0.017204664	0.061445228	0.0	Infinity
SIN	CARGO_MOTORCYCLE_FG	85.41899738	5.12513984	0.0	10	0.01075	0.0	0.0	0.0	0.0
SIN	TRUCK_GASOLINE	245.90751	12.2953755	0.0	15	0.01805556	0.059965996	0.214164273	0.0	Infinity
SIN	VAN_GASOLINE	513.3773583	30.8026415	0.0	10	0.0203125	0.147175543	0.525626939	0.0	Infinity
SIN	CARGO_MOTORCYCLE_GASOLINE	51.07970195	3.06478212	0.0	10	0.01075	0.000185316	0.000661843	0.0	Infinity
SIN	TRUCK_DIESEL_P	245.90751	12.2953755	0.0	15	0.01805556	0.214493422	0.766047934	0.0	Infinity
SIN	VAN_DIESEL	513.3773583	30.8026415	0.0	10	0.0203125	0.115434477	0.412265991	0.0	Infinity
SIN	CARGO_MOTORCYCLE_DIESEL	51.07970195	3.06478212	0.0	10	0.01075	0.0	0.0	0.0	0.0
SIN	CONVENTIONAL_BULB	0.1444041	0.0	0.0	5	1.0	0.220602318	0.78786542	0.0	Infinity
SIN	LED_BULB	0.60161002	0.0	0.0	10	1.0	0.059397682	0.21213458	0.0	Infinity
SIN	CONVENTIONAL_LIGHT	1598.242939	1559.087767	0.0	5	1.0	0.0	1.0	0.0	Infinity
SIN	LED_LIGHT	2187.69928	431.5978112	0.0	10	1.0	0.0	1.0	0.0	0.0
SIN	REFRIGERATOR_EL	5.96e-05	0.0	0.0	15	1.0	0.0	1.0	0.0	Infinity
SIN	COMM_MACHINERY_DIESEL	0.08519203	0.00127788	0.0	25	1.0	0.212097626	0.75749152	0.0	Infinity
SIN	COMM_MACHINERY_EL	0.06278883	0.00094183	0.0	12	1.0	0.067902374	0.24250848	0.0	Infinity
SIN	IND_MACHINERY_EL	0.06278883	0.00094183	0.0	17	1.0	0.0	1.0	0.0	Infinity
SIN	TRACTOR_DIESEL	0.321277296	0.01606386	0.0	15	1.0	0.0	1.0	0.0	Infinity
SIN	AGR_MACHINERY_DIESEL	0.14693009	0.00220395	0.0	25	1.0	0.145368845	0.519174448	0.0	Infinity
SIN	AGR_MACHINERY_EL	0.19650578	0.00294759	0.0	12	1.0	0.134631155	0.480825552	0.0	Infinity
SIN	MIN_MACHINERY_DIESEL	0.08519203	0.00127788	0.0	25	1.0	0.165687484	0.591741013	0.0	Infinity
SIN	MIN_MACHINERY_EL	0.06278883	0.00094183	0.0	17	1.0	0.114312516	0.408258987	0.0	Infinity
SIN	FISH_MACHINERY_DIESEL	0.08519203	0.00127788	0.0	25	1.0	0.117482112	0.419578973	0.0	Infinity
SIN	FISH_MACHINERY_EL	0.06278883	0.00094183	0.0	12	1.0	0.162517888	0.580421027	0.0	Infinity
SIN	TRACTOR_EL	1.34690901	0.06734545	0.0	15	1.0	0.0	1.0	0.0	0.0
SIN	BUS_ELEC_PUBLIC	438.779886	8.77559772	0.0	15	0.48372222	0.0	1.0	0.0	0.0
SIN	BUS_ELEC_PRIVATE	438.779886	8.77559772	0.0	15	0.48372222	0.0	1.0	0.0	0.0
SIN	PICKUP_TRUCK_ELEC_PUBLIC	0.0	0.0	0.0	10	0.0	0.0	1.0	0.0	0.0
SIN	PICKUP_TRUCK_ELEC_PRIVATE	0.0	0.0	0.0	10	0.0	0.0	1.0	0.0	0.0
SIN	SUV_ELEC_PUBLIC	613.66	10.0	0.0	10	0.1343125	0.0	1.0	0.0	0.0
SIN	SUV_ELEC_PRIVATE	613.66	10.0	0.0	10	0.1343125	0.0	1.0	0.0	0.0
SIN	MOTORCYCLE_ELEC_PUBLIC	64.48039933	1.28960799	0.0	10	0.01989583	0.0	1.0	0.0	0.0
SIN	MOTORCYCLE_ELEC_PRIVATE	64.48039933	1.28960799	0.0	10	0.01989583	0.0	1.0	0.0	0.0
SIN	VAN_ELEC	0.0	0.0	0.0	10	0.0	0.0	1.0	0.0	0.0
SIN	CARGO_MOTORCYCLE_ELEC	229.6440382	4.59288076	0.0	10	0.0203125	0.0	1.0	0.0	0.0
SIN	TRAIN_FREIGHT_ELEC	104.42	2.088311688	0.0	40	0.342465753	0.0	1.0	0.0	0.0
SIN	BOAT_FREIGHT_ELEC	216.72	0.381944444	0.0	40	0.114155251	0.0	1.0	0.0	0.0
SIN	FUEL_CELL	984.64	29.5392	0.0	20	1.0	0.0	1.0	0.0	0.0
SIN	ETHANOL_TO_FUELS	947.1675259	38.4949953	0.0	25	0.95	0.0	1.0	0.0	0.0
SIN	BIO_HYDROLYSIS	1811.76	123.526815	0.0	15	0.8449	0.0	1.0	0.0	0.0
SIN	PYROLYSIS_TO_FUELS	2593.5	72.2	0.0	25	0.8449	0.0	1.0	0.0	0.0
SIN	PYROLYSIS_TO_LFO	2554.01	116.0842435	0.0	25	0.8449	0.0	1.0	0.0	0.0
SIN	FB_ST_BIOMASS	2192.345897	43.84691793	165.33	30	0.409994599	0.0	1.0	0.0	0.0
SIN	CFB_ST_BIOMASS	1865.171828	37.30343656	165.33	30	0.409994599	0.0	1.0	0.0	0.0
SIN	BFB_ST_BIOMASS	1865.171828	37.30343656	165.33	30	0.409994599	0.0	1.0	0.0	0.0
SIN	REGASIFICATION	2895.92	57.91836098	0.0	25	1.0	0.0	1.0	0.010087958	0.010088958
SIN	LIQUEFACTION	1075.899182	21.51798364	0.0	25	1.0	0.0	1.0	0.0	0.0
SIN	DIESEL_PIPELINE	0.134	0.001	0.0	55	1.0	0.0	1.0	0.0	Infinity
SIN	GASOLINE_PIPELINE	0.134	0.001	0.0	55	1.0	0.0	1.0	0.0	Infinity
SIN	LPG_PIPELINE	0.134	0.001	0.0	55	1.0	0.0	1.0	0.0	Infinity
SIN	LFO_PIPELINE	0.134	0.001	0.0	55	1.0	0.0	1.0	0.0	Infinity
SIN	JET_FUEL_PIPELINE	0.134	0.001	0.0	55	1.0	0.0	1.0	0.0	Infinity
SIN	SUV_ELEC_PRIVATE_BATT	0.0	0.0	0.0	1	1.0	0.0	1.0	0.0	0.0
SIN	MOTORCYCLE_ELEC_PRIVATE_BATT	0.0	0.0	0.0	1	1.0	0.0	1.0	0.0	0.0
SIN	BUS_ELEC_PUBLIC_BATT	0.0	0.0	0.0	1	1.0	0.0	1.0	0.0	0.0
;
